Unnamed: 0,Page,Balance,Colour,Symmetry,Proportion,Density,Final Score,category
59472,57071,0.9663593900196268,0.8904691998841509,0.2134820451343642,0.8736872798623445,0.2541794407283537,0.6396354711257681,Good
8912,1228,0.2978999591312141,0.7286495365237815,0.5294079620535148,0.8917974194240028,0.7861566840277778,0.6467823122320582,Good
43442,60563,0.8619438088743843,0.7190482990471939,0.3962612630448321,0.8006447548136322,0.4342206614166843,0.6424237574393453,Good
51590,19650,0.7285459017740368,0.7644612296858803,0.274076581177888,0.862362389303173,0.9677745225694444,0.7194441249020845,Good
9500,6514,0.6869003519986164,0.5916518633788469,0.3238631648707485,0.8085120981486378,0.656814381270903,0.6135483719335506,Good
20524,63004,0.4597659419995195,0.7178294510415903,0.2391796815346298,0.8217541983348253,0.7979850260416668,0.6073028597904464,Good
39738,62699,0.8976532914282624,0.6714982839529177,0.4490056586734334,0.8394531440657624,0.8228645833333332,0.7360949922907418,Good
3964,22797,0.7624127480892915,0.6993325050108143,0.4033920209669335,0.8191134236177671,0.5666710069444445,0.6501843409258502,Good
595,21744,0.7172561667707301,0.5383414677169012,0.5141800778602214,0.9605368809783704,0.7845985243055555,0.7029826235263558,Good
61493,11739,0.614704698379653,0.8669838992495701,0.4557709214324323,0.8414526743758164,0.3198687065972222,0.6197561800069388,Good
53782,49023,0.7323591205161037,0.7800468795188834,0.4843484638119921,0.7761652024053713,0.3513785807291667,0.6248596493963035,Good
13249,18516,0.9506254270728745,0.6589905735051174,0.3643763588223764,0.8894247551564363,0.6081472439236111,0.6943128716960831,Good
38571,56240,0.5610016173674588,0.8146232336768765,0.266063340202245,0.7376912894440573,0.8566982534373839,0.6472155468256042,Good
40452,5425,1.0,0.600191910743975,0.0,0.8218351090202809,0.7649547920433997,0.6373963623615311,Good
59042,35067,0.68259390067364,0.6311450039773685,0.4362290792111997,0.8089165419039857,0.6712993706597221,0.6460367792851832,Good
61029,2943,0.8471707542836877,0.5893898808864536,0.3962612630448321,0.8001122945714937,0.4631056989672332,0.61920797835074,Good
36672,45231,0.7684900476469412,0.530752310924911,0.3224632349916936,0.8455306278555452,0.6200075954861111,0.6174487633810404,Good
58162,40960,0.829041569258249,0.7123969472788348,0.3120291031312877,0.7356586088625019,0.65845703125,0.6495166519561748,Good
6373,57727,0.9260559144304245,0.847503956083948,0.151914464377572,0.8519353063636098,0.3427600102192494,0.6240339302949607,Good
16907,28168,0.8195751575439227,0.5554369425406758,0.5384484731153533,0.8472825631355505,0.7696717664930556,0.7060829805657115,Good
38636,43042,0.4330349654701886,0.9401866442973086,0.4125993490829964,0.7745450320755389,0.6063301282051282,0.6333392238262322,Good
20286,68131,0.8867237924796878,0.8784887119734998,0.316029134025626,0.91945532983284,0.0515435112847222,0.6104480959192752,Good
33668,29307,0.6146901998019481,0.5915225040850414,0.3264896151217297,0.7537171679913569,0.9282042100694444,0.6429247394139042,Good
19640,52132,0.3897621102961691,0.8254392335405393,0.4016756537443071,0.7579699888250653,0.8414420572916667,0.6432578087395495,Good
43578,70324,0.7261336806830736,0.6324608547938744,0.3074076820970071,0.7078918681681939,0.9905078125,0.6728803796484298,Good
16593,1829,0.3528109249044582,0.6670305189329581,0.4078824788892874,0.8589662281479896,0.8613883463541667,0.629615699445772,Good
32331,18567,0.9968900058493056,0.604280266556858,0.439194415918529,0.9437736705823068,0.6274962006079028,0.7223269119029805,Good
3956,31441,0.3199181666751033,0.6911829598940018,0.5248655715126069,0.768760714292413,0.8584809027777778,0.6326416630303806,Good
8388,44665,0.8377584919059444,0.4669783388161246,0.4666031529044462,0.8368996408665357,0.5942165798611111,0.6404912408708324,Good
49995,71174,0.6539751084362977,0.8651783423119952,0.4729521161931041,0.8502527657698449,0.9399777560763888,0.7564672177575261,Good
27747,55044,1.0,0.5567586841849471,0.2701356623472436,0.8703275099014187,0.5944875594068136,0.6583418831680846,Good
10982,53175,0.3981748570763394,0.8793856305941321,0.4221460796706049,0.8459385461633933,0.8146967230902777,0.6720683673189495,Good
25468,978,0.2501942975570076,0.9067022838282452,0.4459628142671399,0.8390936611738999,0.6174587673611112,0.6118823648374808,Good
36408,1313,0.4642801639016715,0.5656053444128795,0.4593343668168392,0.7462355548763226,0.8898324275362319,0.6250575715087889,Good
12545,41257,0.6833112742114249,0.8046250505817373,0.117931295010288,0.8692773187989392,0.7713189019097222,0.6492927681024223,Good
29470,69721,0.7111789020688607,0.5893703254638425,0.4169430622061174,0.8737353615326113,0.7817330917874397,0.6745921486117743,Good
36875,67481,0.7661388989921003,0.6440720536968348,0.4825472314332851,0.8338930268407994,0.9901432291666667,0.7433588880259372,Good
1089,21752,0.9602331290029252,0.5302276538569796,0.3648912832228577,0.8876230178246465,0.3092682926829269,0.6104486753180673,Good
42792,52150,0.8368170554768313,0.6948048923741055,0.6122737325660487,0.935922730055714,0.0,0.61596368209454,Good
23574,48525,0.9766927001855948,0.7422468281401643,0.0544278462727864,0.8469644528433992,0.4588454861111111,0.6158354627106111,Good
62798,70748,0.4054927365529897,0.5821597260429426,0.3902398922694714,0.7988355076972933,0.9375851779513888,0.6228626081028172,Good
60304,5697,0.6970335089292552,0.6957912864947001,0.3470941021766192,0.7913542111611322,0.5500347222222223,0.6162615661967858,Good
20886,62662,0.6758437581590969,0.5767542111733147,0.4035807995580352,0.8579182863322915,0.9910194227430555,0.7010232955931588,Good
29492,46961,0.8315422536461436,0.6589282403602614,0.2465632612315144,0.7817138164560415,0.5694758064516129,0.6176446756291147,Good
10687,7846,0.477326949902063,0.7314943185758834,0.4618007481960182,0.8821335388896567,0.5920307074652778,0.6289572526057798,Good
41293,56780,0.9747962719826464,0.6676874540979512,0.1836199122299382,0.9138625564389368,0.7642980935875217,0.7008528576673989,Good
57327,38707,0.8249868563085367,0.8450221501230211,0.3772799673983099,0.7347137534808497,0.9875298394097224,0.7539065133440881,Good
55021,20589,0.6530140096427803,0.6229965212828583,0.3589439257545168,0.891351004708185,0.7504405381944443,0.655349199916557,Good
24345,14135,0.5413494809523666,0.8429407402237278,0.2175513027332447,0.7968762690370439,0.6456873914930557,0.6088810368878876,Good
37703,1626,0.770476547581099,0.5311405183700711,0.3096282361774568,0.8575903463167698,0.6250580512152777,0.6187787399321347,Good
61525,67445,0.6099098765769708,0.8093368589373935,0.3982829920719961,0.7889411694215438,0.667092013888889,0.6547125821793587,Good
64397,41869,0.7478124509844828,0.5676527258288274,0.5165745415838003,0.8161983828965718,0.769990234375,0.6836456671337364,Good
46097,29054,0.9851492053909462,0.9198933431339364,0.5250766706008807,0.9739688152336466,0.0,0.680817606871882,Good
31615,42277,0.6542753068696605,0.7304612363698542,0.5359214935773685,0.7464409172932512,0.5350303819444444,0.6404258672109158,Good
3215,31380,0.9406136598910833,0.9222187570888394,0.2830643198611964,0.8965702467841202,0.0774129001883239,0.6239759767627128,Good
44459,35915,0.3610691067842096,0.7471341317590423,0.4778392773616461,0.8574081018950703,0.8055723741319445,0.6498045983863825,Good
34184,6842,0.7348512473355377,0.8357916335460602,0.5040573129367997,0.8669043058360346,0.8641937934027778,0.7611596586114421,Good
9884,42318,0.8553291984439535,0.7186603794063615,0.2552065721885985,0.7697166805542722,0.4735112847222222,0.6144848230630815,Good
2406,69679,0.6142785676930417,0.8285839741082788,0.5092704887151918,0.8164405530105323,0.5995833333333334,0.6736313833720755,Good
31582,24275,0.9591647244329854,0.900871365626882,0.3281764374654598,0.8224410309948154,0.6342881944444445,0.7289883505929173,Good
50821,27493,0.9630886632452348,0.5924300728255759,0.1769694613233024,0.921443280413052,0.7365684575389948,0.678099987069232,Good
35624,25522,0.5057433889852285,0.8367589333149826,0.4250489480394068,0.807588801255589,0.5443408203125,0.6238961783815414,Good
45946,53833,0.9243558559389942,0.7587763936759808,0.4342092560759343,0.889532252825493,0.6843625217013889,0.7382472560435582,Good
10008,2500,0.8025655587991962,0.4609971115358473,0.471557598297161,0.8485603031121748,0.8976215277777777,0.6962604199044314,Good
31827,626,0.8950408204352258,0.8990129270132603,0.3257212584425804,0.9200884868631912,0.0,0.6079726985508515,Good
5726,20374,0.6077112116798759,0.740950391575027,0.3812743362613258,0.7162540583973211,0.838179347826087,0.6568738691479273,Good
7084,4894,1.0,0.7177859635271218,0.1513037957650731,0.9056169733842668,0.5369983948635635,0.6623410255080051,Good
64801,8857,0.5538031428764134,0.6661568955248336,0.4245100794876931,0.7863607435638859,0.6913989920104051,0.6244459706926462,Good
9851,59807,0.916908155660387,0.5477590901765214,0.147370675797325,0.9297223017382938,0.7244367417677643,0.6532393930280583,Good
6248,40148,0.4606626871227802,0.6738111964355941,0.3593555487367066,0.8315328935423616,0.9317435432924565,0.6514211738259797,Good
633,16067,0.9541658743550182,0.7492443254141395,0.6087202818599748,0.8141180308835644,0.6728721788194445,0.7598241382664284,Good
58432,64300,0.6984918343818912,0.6261041495849566,0.3935488176659792,0.8006178888068228,0.9615120442708334,0.6960549469420967,Good
9800,31266,0.8045022559159939,0.6319222031486867,0.3370170630414463,0.8107595791064965,0.4681586371527777,0.6104719476730802,Good
46086,16039,0.6671692530469482,0.6495862835428732,0.3315202056574002,0.7919677418714919,0.8965765514678559,0.6673640071173139,Good
64323,20479,0.3541792036476689,0.5291618911411702,0.4621569535647329,0.832291218720957,0.9382449001736112,0.6232068334496281,Good
19378,25275,0.8721992160739338,0.7940476302238736,0.3654268483889825,0.7922210128446925,0.9861360785953176,0.76200615722536,Good
4375,58846,0.504618662262078,0.8530654153133671,0.3924982271406303,0.8242233894092921,0.5615703966926793,0.6271952181636093,Good
59124,17116,0.5739461605102233,0.6184303175273314,0.4994160871846598,0.7176252028246577,0.7834680416202155,0.6385771619334175,Good
5891,58850,0.7274473350091413,0.7829862044287349,0.3890914993715978,0.8087710785802915,0.6067679301374953,0.6630128095054522,Good
30550,1111,0.3473179793403617,0.7147186323782393,0.4913753341061743,0.9022600816860692,0.8303851996527778,0.6572114454327245,Good
13922,44628,0.5715720224901517,0.5841170982705295,0.4304877745099141,0.7694252098500894,0.7842594401041667,0.6279723090449704,Good
5329,39417,0.5863115426191812,0.7758560513275492,0.3362903133031876,0.8344069207219635,0.9140961371527778,0.6893921930249318,Good
38805,6008,0.5977836281236799,0.6292743131845268,0.2694009863649155,0.8595670760620366,0.6701667595689336,0.6052385526608185,Good
20569,49953,0.7377705132903277,0.8019298642541589,0.3624700272913689,0.7954051911716591,0.9114789496527778,0.7218109091320585,Good
3275,8141,0.1775174637384853,0.9506114682535708,0.530665263501705,0.7629531576693827,0.7802967664930556,0.6404088239312399,Good
59654,1093,0.4569337258337253,0.6702645178525727,0.4328359545465883,0.7734013763646079,0.9518586259754738,0.6570588401145936,Good
39902,1470,0.3981670531247276,0.5462507330332221,0.4277831371919607,0.7945108182031332,0.8978461371527777,0.6129115757411643,Good
27800,30514,0.8492261607588617,0.6339345147279437,0.1497608488910049,0.7711278484584083,0.8773745207389334,0.6562847787150303,Good
40019,34368,0.3586142900373498,0.8647574077979092,0.4994306470140998,0.8977744142602715,0.93244140625,0.7106036330719261,Good
47894,8670,0.5212574379524586,0.5880594454573389,0.4656093879982277,0.7867354876338576,0.9938319227430557,0.6710987363569877,Good
42205,9954,0.4436586898093856,0.6548711153220396,0.4389479706218704,0.7209155428024216,0.8952403428819444,0.6307267322875323,Good
1128,2521,0.770297090167106,0.4782009900539479,0.4598720345673737,0.781655293285761,0.8806510416666666,0.6741352899481712,Good
62965,27040,0.2161456351443981,0.7105414380535321,0.4259064112376774,0.8508737459547439,0.9250504557291668,0.6257035372239036,Good
63419,42855,0.9166625215514486,0.689659619277311,0.2645592565497253,0.8283815109824836,0.4632942708333334,0.6325114358388604,Good
15953,16123,0.5052795012805213,0.8979708986151177,0.5585912944822856,0.8498203474902707,0.2913606770833333,0.6206045437903057,Good
6641,63151,0.9302614473725008,0.8538991077753874,0.3986128281958309,0.8538504874019515,0.0,0.6073247741491341,Good
6459,70141,0.6974541494858937,0.6784071852963034,0.300374914596576,0.8172620316665138,0.8629003906249999,0.6712797343340574,Good
44308,18787,0.6701996959707933,0.6807497654102582,0.4364153509561499,0.7607494613672009,0.4714482302118171,0.6039125007832439,Good
32407,54589,0.8938174564464287,0.5397692909528733,0.1143447875976562,0.7886784157124243,0.9422786458333332,0.6557777193085432,Good
11268,40535,1.0,0.7259563566643239,0.0,0.9316195518752056,0.7977154585815318,0.6910582734242123,Good
40428,8217,0.9721934540193738,0.8875462454196597,0.1776634436085391,0.909931490199063,0.7365684575389948,0.7367806181571261,Good
37208,55266,0.9434607799339704,0.4347348503869198,0.1551319631987311,0.9199276966632456,0.7365684575389948,0.6379647495443723,Good
50358,52993,0.9564672520672464,0.6379649799027658,0.2593053483374325,0.9080617356828868,0.3704611545138889,0.6264520941008441,Good
1440,48558,0.9310457780187404,0.7301117015378006,0.4645073571645581,0.780253492783634,0.2395711399108138,0.6290978938831093,Good
13421,3063,0.5213672371213125,0.8026720916033454,0.5551735579283036,0.8863627796189617,0.9424750434027778,0.7416101419349401,Good
37846,54904,0.9616002960270188,0.5416337374967537,0.3623874416048234,0.8030745513306523,0.3945940155680925,0.612658008405468,Good
35803,46372,0.4584991248460202,0.7203098386191447,0.4140537937305591,0.8563375035890194,0.8405327690972222,0.6579466059763931,Good
29207,30871,0.4240082423437611,0.644869835940045,0.3117470062770819,0.8398944181253472,0.9038177025269416,0.6248674410426354,Good
50626,20069,0.9629591842111256,0.9188888878453804,0.0,0.8728699782895462,0.2998198784722221,0.6109075857636549,Good
35017,63769,0.8831700004200052,0.5795877824238925,0.3671322316508155,0.7491422215365764,0.4219986761426979,0.6002061824347974,Good
34892,34962,0.9668782774706864,0.4340418611709499,0.185933119534465,0.917551368779657,0.7365684575389948,0.6481946168989505,Good
58514,50521,0.966172503471609,0.4323608761563923,0.1877836652842077,0.916304327696734,0.7642980935875217,0.653383893239293,Good
26122,40952,0.8932347989452825,0.7709119130555641,0.4398031402515686,0.783612742433144,0.5814420572916666,0.6938009303954451,Good
6148,65011,0.5615561542443879,0.8337889094418025,0.3869543263617701,0.8273865988214175,0.7333528645833334,0.6686077706905423,Good
1661,6535,0.4535615706837446,0.8941366377344547,0.2996494413934613,0.7633680251264617,0.902669778892605,0.6626770907661454,Good
39762,28520,0.6061006577461696,0.721714743630925,0.4008831624651203,0.8025685105754509,0.5662015746934225,0.6194937298222177,Good
1949,55278,0.4990524840280774,0.4865948153092492,0.4604600736568331,0.814025820194991,0.7893798828125,0.6099026152003301,Good
20261,49683,0.7451909369393318,0.6045444598491867,0.490230491123761,0.7378099812288172,0.6176215277777777,0.6390794793837749,Good
64669,22782,0.4916239163598964,0.939312329237312,0.3674716644915043,0.7921366180537395,0.9821305338541668,0.7145350123993237,Good
65363,5265,0.8145488995120265,0.5801054321524384,0.4537764706631256,0.819223551729767,0.3983067491319445,0.6131922206378604,Good
45341,43794,0.7042352707121661,0.9402114214632484,0.429656515678751,0.9293871783421288,0.2914062500000001,0.6589793272392589,Good
51697,5225,0.4773508172194519,0.5831332870776106,0.4070689523285178,0.7852089235735864,0.9358835005574137,0.6377290961513161,Good
22442,48335,1.0,0.5822501062112391,0.0,0.8491649020194612,0.9301939976786602,0.672321801181872,Good
224,9269,0.3658229600189073,0.767659936309385,0.4778340268311677,0.8603356255980987,0.8157139756944445,0.6574733048904007,Good
5693,38969,0.9439882839319274,0.4443338609392679,0.1559801124185527,0.9199276966632458,0.7365684575389948,0.6401596822983977,Good
101,31713,0.2658268086488941,0.7973615271268933,0.4606979000981873,0.8580088230091143,0.8577387152777778,0.6479267548321733,Good
14836,56269,0.957859542649158,0.6763632578504024,0.3586615577875667,0.8106000750846606,0.7848063151041667,0.7176581496951908,Good
52484,64120,0.6006526236103975,0.819495396891871,0.5769937534661516,0.764185212450422,0.8546348741319445,0.7231923721101573,Good
39540,22711,0.9009038819464515,0.950721146159768,0.4081930174650969,0.8708935933705698,0.0,0.6261423277883773,Good
42100,55050,0.9749204169482047,0.8004775936668074,0.1792826887217078,0.9118431088683778,0.7365684575389948,0.7206184531488184,Good
22001,502,0.9153286201921575,0.8709189512659204,0.3801484191800341,0.9121918139461882,0.0275195312499999,0.6212214671668601,Good
50929,50541,0.6573390205521115,0.6382637684964756,0.4203654485805381,0.820971947007416,0.6682926432291667,0.6410465655731417,Good
2015,68910,0.4340793953049609,0.6515377815452009,0.3709916097307215,0.7170840791945238,0.8761604817708333,0.609970669509248,Good
40272,20844,0.7779267425468823,0.8979857703723562,0.4022035345892197,0.7344563159947344,0.2780855165366035,0.6181315760079592,Good
22426,37792,0.9026873792942108,0.8409449516500379,0.3385105781555176,0.8019598081108377,0.4168674045138889,0.6601940243448986,Good
21498,69700,0.3172852995545087,0.7859730683645703,0.3837312346742038,0.8286957142985671,0.7962494574652779,0.6223869548714255,Good
31453,20236,0.9544747189455614,0.5975736465059465,0.1685536488010446,0.9437678242066548,0.407421875,0.6143583426918415,Good
45187,61935,0.9677475439478176,0.624133815526031,0.178068214699074,0.9051099635428808,0.3682842287694974,0.6086687532970603,Good
49193,55861,0.9205968492341569,0.8362776589958553,0.403190382875435,0.8115484025620484,0.7837885544407284,0.7510803696216447,Good
21673,15134,0.9352707545362036,0.922376128264604,0.4895909476863515,0.7713699065315833,0.0,0.6237215474037484,Good
49148,70386,0.9201907189097128,0.681113568360704,0.2794616957467877,0.8244636738385414,0.4349312523225566,0.6280321818356605,Good
48094,38043,0.4743877999147592,0.4662043861204539,0.3734676252242142,0.8196155650293591,0.9843381076388888,0.623602696785535,Good
38189,214,0.6963392307379104,0.8549037505890166,0.3922189070548545,0.8339722511121059,0.8532219667409885,0.7261312212469753,Good
58255,68636,0.6356765334219512,0.691540481642926,0.4572000916875362,0.7954599224749903,0.4977940538194445,0.6155342166093696,Good
2210,24985,0.2759516500367308,0.7436402531132758,0.3761393895561312,0.8253518395530965,0.9129627821180556,0.6268091828754578,Good
65901,23613,0.8471066081255965,0.521178091599651,0.3962612630448321,0.800071038658146,0.463231120840808,0.6055696244538067,Good
20246,10316,0.5137823802600354,0.6199246371646092,0.3748908044135405,0.7855976190697624,0.8816807725694444,0.6351752426954784,Good
20376,60852,0.7876564770650445,0.6353183223795571,0.3484515942336763,0.7851435086962255,0.7069487847222222,0.6527037374193452,Good
9532,68032,0.8963002573530369,0.7959800001543615,0.1666666666666666,0.6779694247950787,0.8376674894217208,0.6749167676781729,Good
43014,56328,0.7180111226852199,0.6233280631876211,0.4207939997229557,0.8149845696161262,0.7110356987847222,0.657630690799329,Good
49008,10968,0.5168084077949672,0.8097398360874957,0.4054440803619406,0.791847540319158,0.587229275173611,0.6222138279474345,Good
28414,48725,0.984747884263357,0.7035036935240161,0.095287634090708,0.8099830105345986,0.4649027064495992,0.6116849857724558,Good
27236,53597,1.0,0.5760309941672904,0.0,0.8460652421532361,0.6331876232946785,0.611056771923041,Good
17780,25062,0.3759180082469699,0.7097167971265587,0.4743651066228753,0.8441470424530761,0.8624256781865478,0.6533145265272056,Good
19256,3984,0.8937960677310155,0.8342340404952147,0.2918092517303342,0.8768667016850344,0.1063368055555555,0.6006085734394307,Good
8293,59542,0.6956303511586237,0.692534481596045,0.4525584715832547,0.7872739437876417,0.5920035807291667,0.6440001657709463,Good
62322,45001,0.9706653138431576,0.6235999260845763,0.173268309542181,0.909931490199063,0.7365684575389948,0.6828066994415944,Good
19981,7601,0.9093798458559356,0.766751210850323,0.3917233969710654,0.8976235858587316,0.0571994357638888,0.6045354950599889,Good
226,396,0.4247894672687128,0.6254768187138984,0.5945356837143133,0.8736284662984466,0.9064615885416668,0.6849784049074076,Good
14116,26686,0.8568147620178982,0.4538768475009853,0.2,0.6712645464465303,0.994363459669582,0.6352639231269992,Good
34435,61703,0.7803649343974248,0.5132638142483114,0.5756343821144889,0.7862211998232453,0.4743663194444445,0.625970130005583,Good
47990,58204,0.811249383137882,0.5202412113405372,0.3528077946310999,0.8383279009705176,0.5529177517361111,0.6151088083632296,Good
27769,45947,0.7331359440772165,0.8860315685462605,0.4168168404829775,0.8320243587016347,0.1603027343749999,0.6056622892366179,Good
24623,66965,0.6947305336617693,0.768773224587061,0.4027133017244739,0.8464134065328315,0.6024154589371982,0.6630091850886668,Good
17111,25131,0.1378002308471254,0.7663325029608304,0.5072744156371645,0.9001109861718889,0.7240174696180555,0.6071071210470129,Good
3474,26279,0.9479367399489111,0.7904927835702793,0.3126587392312509,0.9363589628522668,0.6304687499999999,0.7235831951205417,Good
10249,37131,0.7695706846048457,0.7767263884045357,0.3350797584994549,0.8280108469447736,0.5316541883680554,0.648208373364333,Good
44625,40229,0.7019669283606038,0.6230364489248464,0.4480853131380997,0.6521675160605829,0.6765584355258268,0.620362928401992,Good
985,4660,0.4608448461934041,0.6463553951135839,0.4696849447563461,0.7988117082717984,0.8199110243055555,0.6391215837281375,Good
64632,68591,0.4888490201263187,0.4997074211295881,0.4298421802573079,0.8211917964683316,0.9373936631944444,0.6353968162351982,Good
43485,20687,0.7609759796868848,0.6894709249126386,0.3083466518072434,0.8052315704302071,0.6115652126736111,0.6351180679021169,Good
58439,5750,0.4591525111234465,0.6605311099844873,0.5431873313409722,0.8436472505262902,0.7602099591230026,0.6533456324196397,Good
23897,45028,0.5923809818094562,0.7725843892792487,0.5115974422187962,0.8147891423511139,0.6731770833333334,0.6729058077983897,Good
40822,34112,0.5953580778171423,0.700032215181291,0.4418806833565279,0.8562750302870985,0.8764116753472222,0.6939915363978564,Good
37315,66571,0.976250361268076,0.2577124168942267,0.0583288323045267,0.8807567049900367,0.9838744890375324,0.6313845608988797,Good
50302,24303,0.7679410828682216,0.846435702882047,0.3748448904061023,0.8112010883995985,0.8391796874999999,0.7279204904111939,Good
25334,32143,0.9672582806683728,0.2893420834721633,0.6035275211928793,0.815903594005247,0.4138476271980764,0.6179758213073479,Good
17499,49093,0.7483591295866725,0.7621863197988433,0.3821563500769344,0.8175505795524554,0.9269254557291666,0.7274355669488145,Good
46121,23009,0.9092078141037204,0.8372362964641472,0.4132728667433138,0.9642261048916408,0.0,0.6247886164405645,Good
20718,44615,0.355059139664778,0.8506272228536105,0.4120191033389692,0.7837958434587147,0.8928819444444445,0.6588766507521033,Good
45278,30039,0.841677375132912,0.5721332368981095,0.4276361514642242,0.7898321997981006,0.98517578125,0.7232909489086692,Good
54822,45309,0.8785824487331619,0.841140651689326,0.268573826927539,0.8480479880577219,0.9178215579710144,0.7508332946757527,Good
14284,24592,0.5901500754867031,0.4846857590802453,0.6296452174559543,0.7193006418205888,0.8254258897569444,0.6498415167200872,Good
54938,59445,0.3708091928220421,0.8330428083347531,0.4574161524890219,0.8146164411170186,0.7849701551467856,0.6521709499819243,Good
38660,57001,0.8854968149788889,0.6135044186738865,0.3514549009617276,0.8469768307969253,0.7180897352430555,0.6831045401308968,Good
15374,31246,0.9503914932683324,0.5949168732628003,0.3675668983907998,0.8910946230052378,0.3092682926829269,0.6226476361220195,Good
29388,22266,0.4690439564910804,0.7488652217361484,0.3716186401143792,0.8163760685687229,0.6282806112969156,0.6068368996414494,Good
20164,47367,0.7810478351548038,0.8553785300051231,0.3451549785284348,0.8190283674473986,0.6308382161458332,0.6862895854563188,Good
9143,71205,0.7791514857229065,0.7382566676579819,0.4451145405578072,0.8095132690302291,0.930167107952434,0.7404406141842718,Good
59735,17454,0.4076396385311562,0.8379037723902204,0.4313996543690966,0.7846295835429771,0.932227796358231,0.6787600890383363,Good
8579,56121,0.432770472127683,0.7669998727675792,0.304837118262916,0.841681667473673,0.9421207264957264,0.6576819714255155,Good
9030,16292,0.4786640872755012,0.8523617463480538,0.4723279023175143,0.8793086766009082,0.6743267144097222,0.67139782539034,Good
51599,31286,0.9980210971415766,0.5040047935209195,0.7028503717252207,0.8982159057782104,0.9545598581748578,0.8115304052681571,Good
5021,53924,0.5938020068054851,0.9077123930162262,0.302346963136775,0.8631371018923977,0.6108045789930555,0.655560608768788,Good
7149,7304,0.8529714056972229,0.5559620407138445,0.1352683686469766,0.817954998990482,0.7389714826327882,0.6202256593362628,Good
5244,35121,0.5020054122467221,0.6892295467033823,0.3942971268328128,0.7560694829187768,0.9842816840277776,0.6651766505458944,Good
45992,58269,0.948119793436976,0.8219018524029659,0.4989172633590903,0.8381802782432173,0.0,0.6214238374884499,Good
23534,34254,0.9672059931720652,0.5280352786301037,0.4290026072301072,0.8096897807767814,0.6071248939636211,0.6682117107545358,Good
55725,58595,0.9673651952434728,0.5621933299302375,0.1840825737847222,0.9221211180175076,0.7365684575389948,0.674466134902987,Good
9638,53732,0.7794139403208278,0.838378936991014,0.3410142915111098,0.8514536167555322,0.196228748606466,0.6012979068369899,Good
19488,16145,0.3582943500874719,0.7235186876425997,0.4543233075135366,0.857169302905854,0.6352349175347223,0.6057081131368369,Good
57922,60987,0.965124127740558,0.5754843996380995,0.4850967202424989,0.7464001926768349,0.3092682926829269,0.6162747465961835,Good
57982,54165,0.5351151617077874,0.4841402275293315,0.3061597910661826,0.7787836368165033,0.9409559461805554,0.6090309526600721,Good
18501,35259,0.8515299854715305,0.6654011321722808,0.2705041961669921,0.8156041639091264,0.59609375,0.6398266455439859,Good
28902,35612,0.6298611233254929,0.6425654896136976,0.3348397898104946,0.8467862188561704,0.9582660590277778,0.6824637361267267,Good
7540,24927,0.7029764608395834,0.7785851390887535,0.3621223800270748,0.8031582808400151,0.6280982905982906,0.6549881102787435,Good
19372,49154,0.5690972706274453,0.6464081620110873,0.4887629415289667,0.9047627609960204,0.5522598476402825,0.6322581965607604,Good
51170,26001,0.6547579678013455,0.5408385961148496,0.5133652764751517,0.8299482459341712,0.7444813368055555,0.6566782846262147,Good
